generation,best_fitness_evader,best_fitness_auditor,mean_fitness_evader,std_fitness_evader,mean_fitness_auditor,std_fitness_auditor,best_evader_genome,best_auditor_genome
49,-0.14738190944167556,0.39586794468654085,-0.1532578764553104,0.002647523283181679,0.36123877473015215,0.016787243906026192,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0]","[14, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 15, 19, 8, 23, 2]"
50,-0.15839100148591237,0.4219883018979063,-0.1597310862509171,0.001875438876792227,0.38642893323688304,0.026090796831090363,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
51,-0.1629752767312169,0.3528371161714743,-0.1653558368817878,0.0014684938072382285,0.3528371161714743,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
52,-0.15192083833039852,0.37942470216556357,-0.1591171014615013,0.006969053423855638,0.3661309091685189,0.013293792997044642,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 3, 4, 6, 23, 1]"
53,-0.16984082023664976,0.3528371161714743,-0.1703009174689951,0.0004600972323453301,0.3528371161714743,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 3, 4, 6, 23, 1]"
54,-0.1658550229359368,0.3901483721861203,-0.1671285948871196,0.0019024135013024504,0.3640304929758681,0.017098165496099178,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 1]"
55,-0.16155708155155515,0.3848043338795143,-0.16480886067303108,0.0029685447069369296,0.37330167289199123,0.013654736356364092,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 3, 4, 6, 23, 1]"
56,-0.15619828038688038,0.3528371161714743,-0.16499329792724882,0.0060605390207290975,0.3523817891697617,0.0019847243867306273,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
57,-0.16163502576419828,0.37622140370187485,-0.16437282244534093,0.004182053509578344,0.36336004556015455,0.011633536159218772,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
58,-0.1658550229359368,0.3528371161714743,-0.16806271923036842,0.0024407000865625684,0.3528371161714743,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 3, 4, 6, 23, 1]"
59,-0.1630093760628221,0.3719628337450698,-0.1679482744271922,0.0029088144343273736,0.3537934020501541,0.0041683535063001325,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 20, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
60,-0.17076101470134042,0.4218251030480862,-0.17145649534038024,0.0008517863458161706,0.3828571119215025,0.027341086663774668,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
61,-0.1525958964673078,0.3719628337450698,-0.1627314727404186,0.006571324954516973,0.35666225968619336,0.007650287029438195,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 20, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
62,-0.15498760558067923,0.4748457786890029,-0.15957462329518343,0.006134641402450972,0.4198586462300698,0.0342903207514567,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 25, 2, 5, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
63,-0.1711001597187813,0.3719628337450698,-0.17320785653781234,0.0019345851541655152,0.36431254671563157,0.009369649803978027,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 20, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
64,-0.1794545226893383,0.4208559438785411,-0.18049468897304496,0.0009765427194508998,0.39695800129360687,0.016768524837959996,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 20, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
65,-0.17771582109173872,0.4038944841184621,-0.18136709444669785,0.0014442740181114537,0.38859457290807226,0.013396641309676327,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 20, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
66,-0.17760371348399237,0.4486055310643553,-0.18156445475268113,0.0018263020059077553,0.4301390873405346,0.021522530511046398,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 5, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
67,-0.18454381719105278,0.4486055310643553,-0.18674831839873832,0.002614027831789529,0.39878777780681973,0.03655623673759996,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 5, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
68,-0.19960452644041357,0.4534996469820811,-0.20326509953843916,0.0037721810463275203,0.43017897412219275,0.03365383511493999,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
69,-0.23039805793492157,0.4534996469820811,-0.2387131856301817,0.00530982738483801,0.4503184716355594,0.0023343445150986637,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
70,-0.2565782117411004,0.4534996469820813,-0.2580638161476644,0.0008220300856521869,0.4508535568650084,0.00277756031576302,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
71,-0.25133999353535713,0.45349964698208145,-0.25365995198642033,0.003173107955021764,0.4525392798797009,0.0019208819841130828,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
72,-0.2585122695139057,0.4565216394581982,-0.2607016136696376,0.0017938101871603368,0.45319913750647156,0.002434293839424367,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
73,-0.25634902411701577,0.4534996469820813,-0.25785211565604277,0.0023029307386497294,0.45329494078644206,0.0008922936199076584,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 4, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
74,-0.24896240995748253,0.45849865943903545,-0.2530325069625432,0.005113595273514506,0.45376099445894535,0.0018891447968029404,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
75,-0.24422903832677684,0.46002436070848834,-0.2503782593047728,0.007066388744368777,0.4558558190089582,0.0028022479313300893,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 7, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
76,-0.2602741517472663,0.4967236205853691,-0.2612962219435889,0.0009507593013426316,0.45822408148145277,0.012926936777717639,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 2]"
77,-0.2590335110521339,0.4967236205853691,-0.26478065811951806,0.002511831349591241,0.45932174807949633,0.012666150397049838,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 2]"
78,-0.25891164255281074,0.4967236205853691,-0.26308633699485784,0.0023453899862382163,0.46860433352974085,0.01701013081650244,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 24]"
79,-0.26258255788613116,0.4983595440900833,-0.2716579268661906,0.0035228627127594243,0.48035345943518204,0.019566530538691493,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 2]"
80,-0.2734371675750589,0.5075168660271648,-0.28024641546158635,0.004123689459357076,0.49459965764919733,0.017051443147539935,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 24]"
81,-0.27743083510598543,0.5075168660271648,-0.28734655973589296,0.005953390341364428,0.4988822696737283,0.004317298176718287,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 24]"
82,-0.29877670697049147,0.4967236205853691,-0.3000323063459668,0.0013881173384854403,0.4967236205853691,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 2]"
83,-0.2864942082213665,0.5130919018740989,-0.2936163416085816,0.006294361170985747,0.5030424874463099,0.007329795937418826,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 2]"
84,-0.2865687582044119,0.5001542905347423,-0.2917775860782657,0.006219676697564669,0.4960868896046506,0.0035890473351420744,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 6, 23, 2]"
85,-0.2901169129417628,0.5075168660271648,-0.2941244181438542,0.004710637065615262,0.5004780395572175,0.0054321185038604895,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 2]"
86,-0.30156692780488115,0.5183101114689606,-0.30156692780488115,0.0,0.5080565282992546,0.008685042330957952,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 2]"
87,-0.29645305617101353,0.4967236205853691,-0.300799847059801,0.0018260174133010536,0.4967236205853691,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 6, 9, 24, 15, 4, 1, 23, 2]"
88,-0.29232239951702743,0.5088017079248254,-0.2952015819083561,0.0037344094436371758,0.4962944606455488,0.0038501538693155447,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
89,-0.2899387994684282,0.5106128648115105,-0.29629100849090956,0.004662968447472717,0.5026647395423937,0.006284773075504223,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
90,-0.3037629436847823,0.5088017079248254,-0.3044766488457501,0.0007179158474174493,0.5028392576713518,0.004540659953084446,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
91,-0.307936407134083,0.5088017079248254,-0.3089787397189196,0.0009490328308182497,0.5072442717265795,0.0037363928741341586,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
92,-0.2979829852594444,0.5088017079248254,-0.3055511472440178,0.004689257334336511,0.5088017079248254,1.1102230246251565e-16,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
93,-0.29521098289513376,0.5088017079248254,-0.30020781788184353,0.005710258519872963,0.5075932382719864,0.004205821649619794,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 2, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
94,-0.30621225480188274,0.5150555266692082,-0.30764976397541216,0.002460965772913207,0.5074493894587442,0.006510348530959309,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 1, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
95,-0.3125470072043868,0.5150555266692082,-0.312603860102063,0.0001705586930286218,0.5100524716737019,0.00250152749775312,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 1, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
96,-0.2839233409268588,0.5150555266692082,-0.29993778472928867,0.010632723240244356,0.5066038045803214,0.009970766829576703,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 1, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
97,-0.297365801297804,0.5150555266692082,-0.3047374464836902,0.007709059482524647,0.5111598660172052,0.0028759392253200596,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 1, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
98,-0.31224029058137215,0.526170455209259,-0.3136859297082815,0.0013426438838788609,0.5183109913867419,0.004349990233870611,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 1, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
99,-0.2979237692172688,0.5150555266692082,-0.3012695714482829,0.0064307929525875855,0.5141174538575507,0.0022330599484044742,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[24, 4, 25, 2, 0, 2, 0, 1, 3, 5, 0, 1, 4, 9, 24, 15, 4, 6, 23, 2]"
